   0.22073,   0.00000
   0.75502,   1.00000
   0.18805,   0.00000
  -0.11367,   0.00000
  -0.34284,   0.00000
   0.94019,   1.00000
  -0.04350,   0.00000
  -0.28151,   1.00000
   0.81546,   0.00000
   0.62373,   1.00000
   0.03000,   0.00000
  -0.39209,   0.00000
   0.72322,   1.00000
  -0.67645,   0.00000
  -0.99723,   0.00000
  -0.11403,   0.00000
   0.35431,   0.00000
   0.93582,   0.00000
   0.24022,   0.00000
  -0.61929,   1.00000
  -0.56002,   0.00000
   0.07696,   1.00000
  -0.50917,   0.00000
   0.76855,   0.00000
   0.81142,   0.00000
  -0.65301,   0.00000
  -0.80401,   0.00000
   0.64009,   1.00000
   0.89134,   0.00000
  -0.13405,   0.00000
  -0.95878,   1.00000
   0.02134,   0.00000
  -0.16893,   0.00000
   0.25417,   0.00000
  -0.93937,   0.00000
   0.10265,   0.00000
   0.77024,   0.00000
   0.46790,   0.00000
  -0.18420,   1.00000
  -0.84552,   1.00000
  -0.95234,   0.00000
  -0.58809,   0.00000
  -0.51269,   0.00000
  -0.28286,   0.00000
   0.25087,   0.00000
  -0.01024,   0.00000
   0.52433,   1.00000
  -0.75900,   0.00000
   0.29448,   0.00000
   0.17515,   0.00000
  -0.46405,   1.00000
  -0.17051,   0.00000
  -0.77843,   0.00000
   0.39510,   0.00000
  -0.87914,   0.00000
   0.61139,   1.00000
   0.78471,   0.00000
   0.82272,   0.00000
   0.61588,   0.00000
   0.11429,   0.00000
  -0.26265,   1.00000
   0.61579,   1.00000
  -0.47584,   1.00000
  -0.25995,   1.00000
   0.11185,   0.00000
   0.85417,   0.00000
  -0.39763,   1.00000
  -0.28293,   0.00000
  -0.47305,   0.00000
   0.15775,   0.00000
  -0.94338,   1.00000
   0.22775,   0.00000
   0.90710,   0.00000
  -0.45479,   0.00000
  -0.99360,   0.00000
   0.50219,   0.00000
  -0.45167,   0.00000
   0.33848,   0.00000
   0.89701,   0.00000
   0.09528,   1.00000
  -0.79966,   0.00000
  -0.20237,   1.00000
  -0.22436,   0.00000
   0.25765,   0.00000
   0.45041,   0.00000
   0.47288,   0.00000
   0.37174,   1.00000
   0.10460,   0.00000
  -0.43818,   0.00000
  -0.96765,   0.00000
  -0.12623,   0.00000
  -0.14500,   0.00000
   0.61394,   1.00000
   0.90100,   0.00000
  -0.10794,   1.00000
  -0.56379,   0.00000
  -0.01101,   0.00000
